"","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre","multiple_artists"
"4136","2Npr59pcjmeJ1rrE49vjgE","Drexciya","Journey of the Deep Sea Dweller III","Intensified Magnetron",8,200076,FALSE,0.704,0.822,"C#/Db",-9.866,"major",0.0625,0.131,0.915,0.108,0.722,138.307,"4","detroit-techno",FALSE
"4137","09bXbLLy0fJDb4ggSDFdDs","Underground Resistance","Nocturbulous Behavior - The Mix","The Seawolf",25,134066,FALSE,0.611,0.93,"G",-13.13,"major",0.0472,0.0175,0.921,0.224,0.623,136.165,"4","detroit-techno",FALSE
"4138","3KA58EffoQsxxBjQRJP5q6","Octave One","Summers On Jupiter","A World Divided - Original Mix",7,335909,FALSE,0.782,0.97,"E",-7.723,"minor",0.0773,0.0836,0.936,0.0947,0.47,132.034,"4","detroit-techno",FALSE
"4139","09xB9TCIxa2NtLIb0QXUJA","Octave One","Burn It Down","The Forgotten - Original Mix",6,411056,FALSE,0.683,0.737,"G#/Ab",-4.664,"major",0.0347,0.00013,0.855,0.0831,0.0709,126.985,"4","detroit-techno",FALSE
"4140","1a3xqnHcLEw4hGSqH2cgAZ","Octave One","The Collective","Empower - Original Mix",6,394504,FALSE,0.773,0.844,"E",-9.865,"minor",0.0956,0.00921,0.868,0.117,0.187,132.061,"4","detroit-techno",FALSE
"4141","58eqmrrOLSmgy9tvbDJ2RH","Octave One","The Living Key (To Images From Above)","Modernism - Original Mix",4,329933,FALSE,0.802,0.805,"C#/Db",-8.77,"major",0.0604,7e-06,0.926,0.0611,0.547,128.891,"4","detroit-techno",FALSE
"4142","5Q5NpEbmmqgp9WWebLQKhD","Omar S","Just Ask the Lonely (005)","A Victim",4,240986,FALSE,0.814,0.572,"G",-8.908,"minor",0.154,0.000751,0.93,0.134,0.485,124.01,"4","detroit-techno",FALSE
"4143","43HgkMUpjdGmd8Gm49lJZX","Surgeon","Communications (2014 Remaster)","Cable - 2014 Remaster",6,305183,FALSE,0.953,0.921,"D",-3.366,"major",0.334,0.0275,4.45e-06,0.0912,0.704,135.048,"4","detroit-techno",FALSE
"4144","7ADwofH1sfYLkWOdRsqYzc","Octave One","The Collective","Eniac - Original Mix",5,342284,FALSE,0.779,0.805,"D#/Eb",-11.012,"minor",0.0404,4.7e-06,0.908,0.102,0.796,130.598,"4","detroit-techno",FALSE
"4145","2XHKU2Hf6ua9NQUtlOt3gH","Octave One","The Collective","Meridian - Original Mix",4,286932,FALSE,0.87,0.878,"A",-9.249,"minor",0.268,0.215,0.0788,0.115,0.373,133.065,"4","detroit-techno",FALSE
"4146","7gkKr0pHA8N6brI5NAj3rw","Underground Resistance","Electronic Warfare 2.0","Baghdad Express",7,322826,FALSE,0.724,0.509,"C#/Db",-13.02,"major",0.0489,0.0104,0.86,0.128,0.341,134.026,"4","detroit-techno",FALSE
"4147","4VORfYzfCtccllDpHjIodE","Underground Resistance","Electronic Warfare 2.0","Tazumal",5,317946,FALSE,0.596,0.935,"E",-11.499,"minor",0.0549,0.000868,0.922,0.448,0.902,136.696,"3","detroit-techno",FALSE
"4148","6AAF3JyshxVeZ1I2N3e5cN","Underground Resistance","Electronic Warfare 2.0","Bastille Day",6,250080,FALSE,0.745,0.942,"G",-9.462,"major",0.0572,0.00156,0.893,0.106,0.21,132.028,"4","detroit-techno",FALSE
"4149","1VkLvbTIPy7YcvxkQ66vXq","Underground Resistance","Electronic Warfare 2.0","Detonate",5,204186,FALSE,0.71,0.598,"C",-12.083,"major",0.0361,0.0268,0.451,0.111,0.294,135.376,"4","detroit-techno",FALSE
"4150","2Cdr8ZGc9vhBAZvsmftjZK","Underground Resistance","Electronic Warfare 2.0","Charlie Hotel 155",5,439813,FALSE,0.705,0.519,"C#/Db",-11.384,"major",0.0519,4.4e-05,0.0607,0.0451,0.278,120.016,"4","detroit-techno",FALSE
"4151","0qvbY8Gtvjo6iTCs3nZXKJ","Underground Resistance","Electronic Warfare 2.0","Countermeasures",6,287653,FALSE,0.773,0.836,"C#/Db",-12.916,"major",0.0922,0.18,0.913,0.108,0.344,131.961,"4","detroit-techno",FALSE
"4152","4Wm1dh2bpdKGkr5VfJmFdx","Underground Resistance","Get Lost VI mixed by Totally Enormous Extinct Dinosaurs","Base Camp Alpha 808 - Original Mix",7,361906,FALSE,0.804,0.758,"F#/Gb",-12.27,"minor",0.0648,0.0327,0.911,0.101,0.143,126.986,"4","detroit-techno",FALSE
"4153","1i4JLv6Khmb5doZL4aPOmK","Underground Resistance","Electronic Warfare 2.0","In Or Out",5,194893,FALSE,0.781,0.529,"C#/Db",-10.562,"major",0.113,0.0538,0.0776,0.0574,0.428,136.657,"4","detroit-techno",FALSE
"4154","2IhItggN0nfH4bHtHlHjxI","Omar S","004","Night",5,581450,FALSE,0.808,0.316,"A",-25.431,"minor",0.114,0.0154,0.902,0.0668,0.661,119.995,"4","detroit-techno",FALSE
"4155","6zJAzZMNvLW3M6JHuqhtdu","Omar S","Aint No Real Pimps Anymore","Ain't No Real Pimp's Any'mo",5,261828,FALSE,0.584,0.528,"B",-11.471,"minor",0.147,0.000248,0.026,0.0755,0.344,80.573,"4","detroit-techno",FALSE
"4156","6XDdcBC0hQkRcQfYovxd4c","Omar S","Thank You for Letting Me Be Myself","Ready My Black Asz",26,324668,FALSE,0.8,0.915,"C#/Db",-9.861,"major",0.0642,0.0032,0.917,0.155,0.475,120.585,"3","detroit-techno",FALSE
"4157","3znQDoykfwsv9mWo3he849","Omar S","1992","1992.",6,459025,FALSE,0.823,0.457,"E",-12.669,"minor",0.0417,0.00301,0.882,0.103,0.459,123.067,"4","detroit-techno",FALSE
"4158","1Er4nuAOlGuqc28EByJW1o","Omar S","Conant Gardens Party Store","Storm",5,262757,FALSE,0.785,0.609,"G#/Ab",-11.393,"major",0.0591,0.00141,0.932,0.103,0.918,130.018,"4","detroit-techno",FALSE
"4159","54aTmPclWOJtxMbY4TV9s1","Jeff Mills","Blue Potential - Live with Montpelier Philharmonic Orchestra","The Bells - Blue Potential Version",30,343080,FALSE,0.666,0.689,"E",-15.135,"minor",0.0788,0.0352,0.142,0.558,0.219,132.026,"4","detroit-techno",FALSE
"4160","2aCgiP57lOLiakV0EpZH4v","Omar S","Simply","Simply",6,432912,FALSE,0.842,0.318,"C",-17.187,"major",0.107,0.0261,0.875,0.0758,0.365,123.801,"4","detroit-techno",FALSE
"4161","0Zy7O0jRwRZHr3uyEehj2M","Omar S","High School Graffiti","Who's in Key",5,444120,FALSE,0.814,0.67,"G#/Ab",-10.766,"major",0.0445,2.72e-05,0.936,0.103,0.58,120.03,"4","detroit-techno",FALSE
"4162","1Zd1Y1UeG8PB5fDSgKQaH6","Omar S","One of a Kind","Less Pain",6,420536,FALSE,0.817,0.843,"B",-6.223,"minor",0.048,0.012,0.939,0.113,0.356,122.998,"4","detroit-techno",FALSE
"4163","2RxUA1EtgZ7xURyHOYXpEH","Omar S","It Can Be Done but Only I Can Do It","It Can Be Done but Only I Can Do It",5,378000,FALSE,0.811,0.636,"F#/Gb",-16.608,"major",0.0629,0.00255,0.898,0.0889,0.0561,121.007,"4","detroit-techno",FALSE
"4164","4i4PTIqLpBUVWP79RdDxbq","Omar S","Thank You for Letting Me Be Myself","Force Fed the Meds!!!!!!",7,242513,FALSE,0.791,0.768,"G",-13.163,"minor",0.0719,0.0162,0.941,0.111,0.183,123.015,"4","detroit-techno",FALSE
"4165","0FQ1PivvHi1Huyb08BovCM","Omar S","You Want","Mandela Gold",6,309097,FALSE,0.862,0.714,"A#/Bb",-9.343,"minor",0.0622,4.5e-06,0.935,0.0759,0.483,123.266,"4","detroit-techno",FALSE
"4166","6oJduNyGLnBzY12NeIlRvh","Jeff Mills","SIGHT SOUND AND SPACE","Spiral Galaxy",5,251320,FALSE,0.555,0.995,"C#/Db",-4.28,"major",0.0597,0.0258,0.904,0.108,0.758,119.171,"4","detroit-techno",FALSE
"4167","1fU3dQKlzuU54lMevlAo4e","Jeff Mills","SIGHT SOUND AND SPACE","Microbe",5,320240,FALSE,0.643,0.942,"D",-6.894,"major",0.0394,0.0944,0.961,0.119,0.133,129.886,"3","detroit-techno",FALSE
"4168","0lFxxJ24GQMmjRoWf4CbaE","Jeff Mills","AND Then There Was Light Sound Track","Trigger Happy Level",7,254426,FALSE,0.499,0.846,"G#/Ab",-14.241,"major",0.0435,0.00312,0.744,0.167,0.0317,120.014,"4","detroit-techno",FALSE
"4169","4FrTPdAy7BbdiJUYw737a6","Jeff Mills","Blue Potential - Live with Montpelier Philharmonic Orchestra","Keaton's Theme - Blue Potential Version",7,303186,FALSE,0.706,0.532,"C#/Db",-14.178,"major",0.101,0.532,0.208,0.952,0.402,119.495,"4","detroit-techno",FALSE
"4170","1zaevA0tF8Sk0I1S6d3XqJ","Jeff Mills","SIGHT SOUND AND SPACE","Flying Machines",6,316093,FALSE,0.498,0.955,"C#/Db",-7.049,"major",0.0693,0.00106,0.591,0.0999,0.372,122.871,"4","detroit-techno",FALSE
"4171","4spWb4RmxwKl4srXnyRoY9","Jeff Mills","Three Ages","A Day In The Life Of A Day",5,226813,FALSE,0.609,0.649,"A",-16.546,"major",0.0502,0.00978,0.000133,0.195,0.748,121.88,"4","detroit-techno",FALSE
"4172","1GjMLMBfKtb5dEbSQeCerg","Jeff Mills","Three Ages","The Only Way Out",6,201160,FALSE,0.701,0.485,"A#/Bb",-19.256,"minor",0.0574,0.0763,0.895,0.0999,0.943,119.441,"4","detroit-techno",FALSE
"4173","0iyXrkAW7HxF8tQ0dTEtlz","Jeff Mills","SIGHT SOUND AND SPACE","Jade",5,229880,FALSE,0.702,0.842,"C#/Db",-9.751,"major",0.0418,0.00403,0.772,0.0811,0.813,112.224,"5","detroit-techno",FALSE
"4174","5nQgwLQdV7QeZDM6jsGxVh","Jeff Mills","Blue Potential - Live with Montpelier Philharmonic Orchestra","See This Way - Blue Potential Version",6,362026,FALSE,0.533,0.564,"D#/Eb",-13.674,"minor",0.0425,0.0375,0.434,0.982,0.372,126.272,"4","detroit-techno",FALSE
"4175","6fOAmB3OiWlUaypk0dmntQ","Jeff Mills","Blue Potential - Live with Montpelier Philharmonic Orchestra","Sonic Destroyer - Blue Potential Version",5,309693,FALSE,0.681,0.621,"G#/Ab",-8.489,"major",0.0742,0.0312,0.000466,0.979,0.372,126.098,"4","detroit-techno",FALSE
"4176","4u4hjSzHMv0BwsWvaxF2pF","Moodymann","Moodymann","No",32,255280,TRUE,0.913,0.541,"C",-12.502,"major",0.0902,0.00772,0.546,0.175,0.527,125.036,"4","detroit-techno",FALSE
"4177","4x8or2YedkW1d1EqnSlSx3","Moodymann","Sinner: KDJ-48","I'll Provide",28,364680,TRUE,0.882,0.659,"C",-11.379,"major",0.0552,0.00424,0.486,0.14,0.535,122.001,"4","detroit-techno",FALSE
"4178","2jzdxxtPk8hI5AlVJMI1dh","Moodymann","Black Mahogani","Shades of Jae",35,415933,FALSE,0.776,0.811,"D",-10.465,"minor",0.0494,0.00426,0.126,0.897,0.743,120.626,"4","detroit-techno",FALSE
"4179","29TwxxB7NEDLNzrjIhg4dn","Aril Brikha","Prisma","Sensual Disguise",5,368854,FALSE,0.321,0.544,"F",-16.168,"minor",0.046,0.12,0.835,0.332,0.088,155.876,"5","detroit-techno",FALSE
"4180","5cBCQJtvj9PThDtnLx6HM4","Omar S","High School Graffiti","My Naffew Randy",5,395650,FALSE,0.77,0.469,"C#/Db",-11.896,"major",0.0547,0.00041,0.785,0.0929,0.391,119.988,"4","detroit-techno",FALSE
"4181","28e0RmCMDQGVk7yVxOiIzF","Omar S","It Can Be Done but Only I Can Do It","Supported Solely",6,482253,FALSE,0.807,0.947,"D",-16.46,"major",0.0706,0.0112,0.938,0.045,0.13,119.994,"4","detroit-techno",FALSE
"4182","6lupw3PDn4xRuDSa638eBw","Omar S","Omar S - Your Hit Making Papa","Odawa",5,452510,FALSE,0.886,0.534,"D",-13.449,"major",0.0993,0.0172,0.925,0.0485,0.826,120.015,"4","detroit-techno",FALSE
"4183","2mVEDMpHXmjDRGEkyEvH3y","Omar S","Just Ask the Lonely (005)","Track #8",6,447720,FALSE,0.827,0.793,"B",-6.101,"minor",0.0828,0.0102,0.931,0.121,0.795,124.014,"4","detroit-techno",FALSE
"4184","44Ycmx7s0eB45OZTTWcEC3","Surgeon","Midnight Club Tracks II","Midnight Club Tracks II, Pt. 2",5,315223,FALSE,0.378,0.999,"D",-4.002,"major",0.084,0.0328,0.948,0.239,0.105,133.956,"4","detroit-techno",FALSE
"4185","22XHNVrxwhNBsbFam4b2k3","Omar S","It Can Be Done but Only I Can Do It","Ganymede",5,474139,FALSE,0.806,0.679,"C#/Db",-11.858,"major",0.0613,0.00356,0.87,0.0924,0.0357,122.651,"4","detroit-techno",FALSE
"4186","142D7NKJix5rmCnryDdVrY","Moodymann","Telephone","Forevernevermore - Remix",5,330732,FALSE,0.732,0.574,"B",-16.33,"major",0.0718,0.135,0.434,0.0888,0.416,120.954,"4","detroit-techno",FALSE
"4187","25toY01sa4kxzFEArX3t5x","Surgeon","Screw the Roses","Shaper of the Unknown",5,327342,FALSE,0.564,0.89,"C#/Db",-7.654,"major",0.36,0.126,0.723,0.661,0.218,133.981,"4","detroit-techno",FALSE
"4188","1zVu0VyC7cEEK1yFDawdwf","Omar S","001","200001",5,393949,FALSE,0.878,0.796,"G",-15.028,"major",0.0416,0.0758,0.952,0.115,0.154,125.637,"4","detroit-techno",FALSE
"4189","4mPdzAzwjSGbuVSzxxeero","Omar S","One of a Kind","One of a Kind",6,485186,FALSE,0.822,0.761,"C#/Db",-7.758,"major",0.0666,0.00936,0.845,0.178,0.475,124.316,"4","detroit-techno",FALSE
"4190","2mxUr9xsVoNM6g5GJ6FOAl","Omar S","-998","Income Tax Refund Dance",5,259390,FALSE,0.808,0.314,"F",-10.28,"minor",0.118,0.0213,0.919,0.107,0.549,124.006,"4","detroit-techno",FALSE
"4191","3bI2ZG58WDWfsxcyzfJxcx","Omar S","Just Ask the Lonely (005)","100% House",5,377626,FALSE,0.871,0.418,"A",-10.82,"minor",0.165,0.000817,0.768,0.0712,0.826,120.966,"4","detroit-techno",FALSE
"4192","0A9varGjU5HQfutMyAbTU7","Model 500","No Ufo's (Original Version)","Future - Instrumental",5,313733,FALSE,0.797,0.819,"F#/Gb",-15.348,"major",0.0858,0.000274,0.844,0.36,0.79,127.587,"4","detroit-techno",FALSE
"4193","3zeKlJgRl8Igg7ofkNqqSK","Surgeon","Surgeon (2014 Remaster)","Atol - 2014 Remaster",26,273546,FALSE,0.784,0.936,"C#/Db",-9.272,"major",0.0813,0.000206,0.888,0.104,0.369,127.935,"3","detroit-techno",FALSE
"4194","2S9sK5SBremYchpmFAc1lr","Surgeon","Whose Bad Hands Are These? Pt. 2","Bad Hands",5,351520,FALSE,0.781,0.985,"C#/Db",-9.413,"major",0.043,0.301,0.802,0.633,0.47,133.974,"4","detroit-techno",FALSE
"4195","4sK5HF5goB2ryMBj1gowg2","Surgeon","Luminosity Device","The Source",6,269331,FALSE,0.528,0.62,"C",-13.008,"major",0.0418,0.725,0.902,0.0999,0.0515,127.985,"4","detroit-techno",FALSE
"4196","5U60gSOTRp6uQXCtWRt15j","Surgeon","Raw Trax 2","Raw Trax 10",6,323816,FALSE,0.749,0.872,"A",-6.384,"major",0.098,0.249,0.93,0.111,0.644,133.988,"4","detroit-techno",FALSE
"4197","77Nt3UTdhRdUlnugadskf3","Surgeon","Raw Trax 1","Raw Trax 2",7,374899,FALSE,0.785,0.843,"F#/Gb",-5.383,"major",0.209,0.00889,0.433,0.0969,0.364,133.976,"4","detroit-techno",FALSE
"4198","52uODQ6tQYUCx1n44xnVSR","Surgeon","Credence","Credence, Pt. 2",7,277072,FALSE,0.724,0.998,"B",-8.885,"minor",0.0661,0.000446,0.888,0.0873,0.208,138.782,"5","detroit-techno",FALSE
"4199","16o5eWXdAX4CV7m0ECa6tp","Surgeon","La Real","La Real, Pt. 3",7,273014,FALSE,0.872,0.566,"F#/Gb",-13.313,"major",0.129,0.00102,0.91,0.0871,0.406,133.999,"4","detroit-techno",FALSE
"4200","0IMTBgZ6vKaKs4GKn4D1Ne","Surgeon","Luminosity Device","Eight Wrathful Deities",6,336240,FALSE,0.446,0.97,"C#/Db",-10.526,"major",0.0581,0.285,0.864,0.106,0.422,134.016,"4","detroit-techno",FALSE
"4201","68bX8ZsmhMT3E64C5QZqBo","Surgeon","Breaking the Frame","Transparent Radiation",7,407146,FALSE,0.642,0.862,"B",-9.043,"minor",0.0427,0.00495,0.858,0.125,0.436,134.008,"4","detroit-techno",FALSE
"4202","2i27Tzl2psCgQmkX7A7NYv","Model 500","Starlight","Starlight - Soultek Mix",6,312929,FALSE,0.781,0.456,"D#/Eb",-16.098,"minor",0.0696,0.0635,0.81,0.109,0.308,123,"4","detroit-techno",FALSE
"4203","4OUJP6XhLTMEyDwMNs3Vex","Model 500","Deep Space","Astralwerks",7,329733,FALSE,0.52,0.575,"G#/Ab",-12.026,"major",0.0308,0.000426,0.0799,0.267,0.553,149.999,"5","detroit-techno",FALSE
"4204","6Lhoy1YtFgMvCryV4CmGhH","Surgeon","Basictonalvocabulary","Scorn",7,292973,FALSE,0.724,0.82,"D",-16.421,"major",0.0394,0.789,0.916,0.103,0.717,137.72,"4","detroit-techno",FALSE
"4205","1nEDkGmnO0FoCGqDRNgLL0","Surgeon","Screw the Roses","Prowler",6,460846,FALSE,0.587,0.801,"A#/Bb",-11.612,"minor",0.0682,0.0434,0.83,0.102,0.559,133.984,"4","detroit-techno",FALSE
"4206","4A3arwCYdFLHm60pJdpVJB","Surgeon","Patience","Patience, Pt. 5",5,273712,FALSE,0.728,0.993,"E",-6.914,"minor",0.086,0.226,0.917,0.111,0.279,137.651,"4","detroit-techno",FALSE
"4207","6NlMaTVxZRrfjbAJl3YJUL","Surgeon","Body Request","Sleep (Ultra Violet)",7,470978,FALSE,0.685,0.924,"C#/Db",-9.356,"major",0.0943,0.00798,0.867,0.0984,0.134,134.02,"4","detroit-techno",FALSE
"4208","1UYKFzU2psS3J0jvGKmh2u","Model 500","Deep Space","Orbit",6,429586,FALSE,0.769,0.529,"B",-11.44,"major",0.195,0.0259,0.905,0.536,0.503,144.817,"4","detroit-techno",FALSE
"4209","2HOm5cGfxuavpyve8XbYMK","Surgeon","Balance","The Heath",5,361786,FALSE,0.779,0.988,"A#/Bb",-7.166,"minor",0.0565,0.0106,0.931,0.0877,0.278,135.446,"3","detroit-techno",FALSE
"4210","6Kp7mh71LJi1By4yyh92uH","Surgeon","Breaking the Frame","Those Who Do Not",6,471334,FALSE,0.601,0.468,"A#/Bb",-14.289,"major",0.311,0.00303,0.914,0.111,0.188,130.032,"4","detroit-techno",FALSE
"4211","2WnzBfryUtpvaP1WC1KJBg","Carl Craig","Sessions","Angel",7,429735,FALSE,0.808,0.446,"A#/Bb",-21.133,"minor",0.0893,0.00121,0.746,0.128,0.0395,120.011,"4","detroit-techno",FALSE
"4212","0ITThluJ75byBK7SdUwR5W","Surgeon","Basictonalvocabulary","Rotunda",6,267306,FALSE,0.724,0.941,"F#/Gb",-13.646,"minor",0.0555,8.61e-06,0.93,0.105,0.219,134.312,"4","detroit-techno",FALSE
"4213","6uPqQek01SYgD1T2C6M2H3","Carl Craig","More Songs About Food and Revolutionary Art","Frustration",6,418626,FALSE,0.242,0.562,"F",-13.15,"minor",0.0366,0.000168,0.508,0.109,0.144,127.905,"4","detroit-techno",FALSE
"4214","2fiful22McKsVmRBOI1ABA","Model 500","Classics","Sound Of Stereo",7,411226,FALSE,0.725,0.937,"B",-10.217,"major",0.0694,3.78e-05,0.765,0.0583,0.721,118.774,"4","detroit-techno",FALSE
"4215","5qfEmjeLreWeSI0Sntk9f0","Carl Craig","Deviation Classics","Sandstorms - C2 2011 Version",7,474424,FALSE,0.582,0.685,"C#/Db",-13.318,"major",0.0359,0.00215,0.897,0.106,0.374,119.142,"4","detroit-techno",FALSE
"4216","743TnxWSlPWSJNt11Z8t1o","Carl Craig","The Album Formerly Known As ...","They Were",5,294879,FALSE,0.752,0.732,"D",-8.023,"major",0.04,0.00413,0.859,0.629,0.356,134.95,"4","detroit-techno",FALSE
"4217","3EqUnoQ3W6vNyhbmRVp5m5","Model 500","Classics","Electronic - Remix",5,362400,FALSE,0.699,0.683,"F#/Gb",-14.507,"minor",0.0443,0.000132,0.803,0.259,0.461,128.174,"4","detroit-techno",FALSE
"4218","5ldHYQGsx6PV1ZpliYUBV1","Carl Craig","The Album Formerly Known As ...","Science Fiction",6,339972,FALSE,0.32,0.855,"F",-10.483,"minor",0.0539,1.55e-06,0.898,0.351,0.31,173.315,"5","detroit-techno",FALSE
"4219","6EbaxPXy48vu7EaY82q3hw","Carl Craig","DJ-Kicks (Carl Craig)","DJ-KiCKS Track - (At Les)",5,559466,FALSE,0.794,0.632,"D",-15.738,"major",0.0923,0.000671,0.818,0.334,0.37,134.987,"4","detroit-techno",FALSE
"4220","06C3sRkQZn7AqIuDY00XRA","Model 500","Somewhere In Detroit Mix Series Vol.1","Time Space Transmat",5,246666,FALSE,0.763,0.698,"A",-10.924,"minor",0.127,0.00241,0.0591,0.0549,0.442,140.108,"4","detroit-techno",FALSE
"4221","495oT3dvrhlsppXTlXHpQx","Moodymann","Black Mahogani","Black Mahogani",33,508693,FALSE,0.727,0.815,"C#/Db",-10.466,"major",0.0736,0.781,0.746,0.0537,0.631,120.009,"4","detroit-techno",FALSE
"4222","10lMebN8fRS2atZKRcbItD","Aril Brikha","Pattern Recognition","In The Night",5,385973,FALSE,0.803,0.559,"G",-10.442,"major",0.0582,0.000164,0.694,0.215,0.466,122.006,"4","detroit-techno",FALSE
"4223","0NfXwzpZqY8fHEoFsocmD5","Aril Brikha","Prey For Peace","Prey For Peace",5,484066,FALSE,0.785,0.664,"C#/Db",-11.526,"major",0.0441,0.000394,0.882,0.0875,0.269,132.962,"4","detroit-techno",FALSE
"4224","3Xwde57GEBx673UY1dfu3N","Theo Parrish","Sound Signature Sounds","Music, Pt. 1",5,361000,FALSE,0.798,0.526,"F#/Gb",-14.563,"minor",0.121,0.000457,0.865,0.349,0.454,108.938,"4","detroit-techno",FALSE
"4225","2vEjIgiwmifegA1yo3ttfq","Aril Brikha","Ex Machina","More Human",7,423400,FALSE,0.776,0.727,"A#/Bb",-14.97,"minor",0.0739,0.15,0.93,0.0906,0.643,130.052,"4","detroit-techno",FALSE
"4226","79Fc9TqcgjcUCySLRHeIS4","Carl Craig","Just Another Day","Twilight",7,488500,FALSE,0.753,0.298,"F",-10.219,"minor",0.0688,0.222,0.848,0.118,0.679,81.28,"5","detroit-techno",FALSE
"4227","28ZOMLVshBBTWamWtwvinb","Theo Parrish","Weirdo","Imaginary Thug Funk",6,315600,FALSE,0.773,0.789,"C#/Db",-10.965,"major",0.0435,0.00341,0.868,0.0592,0.639,119.981,"4","detroit-techno",FALSE
"4228","18QDw3hCsKrkPDyTme2kEJ","Aril Brikha","Forever Frost","Tundra - Original Mix",5,406000,FALSE,0.749,0.862,"F",-11.073,"minor",0.0476,0.0206,0.912,0.0312,0.896,125.995,"4","detroit-techno",FALSE
"4229","2HUv4wOAGheO7eLgEoysFO","Aril Brikha","Pattern Recognition","Pattern Recognition",5,556590,FALSE,0.798,0.696,"C#/Db",-10.696,"major",0.0671,0.011,0.926,0.109,0.167,126.019,"4","detroit-techno",FALSE
"4230","3Yz7FdVZE1HA6G9L7vke5w","Model 500","Night Drive (Thru-Babylon)","No Ufo's - D-Mix",7,497042,FALSE,0.829,0.877,"G",-10.076,"major",0.152,0.0999,0.038,0.321,0.599,124.399,"4","detroit-techno",FALSE
"4231","2b483uWxZQ7wjTBANcIVgx","Aril Brikha","Deeparture in Time - Revisited","Way Back",6,511266,FALSE,0.737,0.783,"C#/Db",-8.732,"minor",0.0506,0.00337,0.613,0.107,0.248,134.816,"4","detroit-techno",FALSE
"4232","3ZMIjjccHkHGsw43SATvXG","Theo Parrish","Weirdo","Weirdo",7,481507,FALSE,0.785,0.758,"C#/Db",-8.679,"minor",0.053,0.00318,0.903,0.103,0.517,126.998,"4","detroit-techno",FALSE
"4233","7mzumwy0CcCFqH1fIeXmja","Surgeon","Basictonal Remake","(Intro) Version II",7,292741,FALSE,0.515,0.906,"C#/Db",-8.746,"major",0.0624,1.73e-05,0.95,0.134,0.23,134.242,"3","detroit-techno",FALSE
"4234","3nKi108qWZGC4Ba7Fvtyt0","Model 500","Deep Space","Warning",5,347346,FALSE,0.864,0.458,"F",-11.918,"minor",0.106,0.005,0.893,0.142,0.124,132.786,"4","detroit-techno",FALSE
"4235","1oUKlVXkFxEDeKS56AjNMa","Aril Brikha","Deeparture in Time - Revisited","Headhunter",6,340266,FALSE,0.785,0.805,"B",-12.046,"major",0.0471,0.0265,0.906,0.109,0.286,131.877,"4","detroit-techno",FALSE
"4236","4uXo5b4gwc7l8XQJvHijYi","Aril Brikha","Deeparture in Time - Revisited","Aqua",5,577413,FALSE,0.788,0.86,"G#/Ab",-8.37,"major",0.0639,0.00465,0.886,0.0858,0.82,129.985,"4","detroit-techno",FALSE
"4237","3Qqs2S8yP6YWG5EPzgEZo1","Theo Parrish","Wuddaji","Wuddaji",6,339401,FALSE,0.68,0.74,"A#/Bb",-11.883,"minor",0.0486,0.0716,0.864,0.0854,0.383,110.886,"4","detroit-techno",FALSE
"4238","0w8tsAvPkiVQTiM7uRwM56","Theo Parrish","Sound Signature Sounds, Vol. 2","Capritarious",5,413093,FALSE,0.646,0.683,"C",-10.179,"minor",0.0582,0.196,0.342,0.0908,0.483,112.747,"4","detroit-techno",FALSE
"4239","3wri5yUnp1PiXn7Cecom8C","Theo Parrish","Sound Signature Sounds","Dusty Cabinets",6,372600,FALSE,0.562,0.463,"C#/Db",-16.308,"minor",0.182,0.00103,0.952,0.0939,0.219,116.765,"4","detroit-techno",FALSE
"4240","7A9zgrRTKnoEjR6GQVQozk","Surgeon","Carry On, Pretend We're Not In The Room","Floorshow - 1.2",5,324699,FALSE,0.739,0.643,"A#/Bb",-10.661,"minor",0.0411,0.00101,0.918,0.163,0.262,133.988,"4","detroit-techno",FALSE
"4241","69h8eGQjvmG81K69mViD1Q","Surgeon","Basictonalvocabulary","Movement",6,271026,FALSE,0.774,0.976,"A#/Bb",-15.081,"minor",0.0521,3.13e-05,0.835,0.0616,0.478,137.745,"4","detroit-techno",FALSE
"4242","1O30dIgsfEueGQhvsYrtd2","Theo Parrish","Sound Sculptures, Vol. 1","The Rink",5,331826,FALSE,0.784,0.73,"A#/Bb",-15.52,"minor",0.0436,0.0218,0.719,0.295,0.953,98.473,"4","detroit-techno",FALSE
"4243","4vJQmGIcPJKkD3nmD2pDgG","Theo Parrish","Parallel Dimensions","So Now What",5,567266,FALSE,0.464,0.575,"B",-13.858,"minor",0.108,0.0445,0.783,0.117,0.16,99.866,"4","detroit-techno",FALSE
"4244","30djNwmTDgmnDGhOF4vURA","Theo Parrish","Sound Sculptures, Vol. 1","Synthetic Flemm",7,316093,FALSE,0.811,0.57,"A#/Bb",-17.601,"minor",0.0903,0.00012,0.955,0.0637,0.881,120.995,"3","detroit-techno",FALSE
"4245","72hElsZrlBnAmiTz8M7eUn","Carl Craig","The Album Formerly Known As ...","Home Entertainment",5,344199,FALSE,0.497,0.681,"G#/Ab",-10.792,"major",0.0562,0.0136,0.887,0.0711,0.183,109.018,"4","detroit-techno",FALSE
